word,count
neural collapse,10
off-policy,10
one-shot,10
optimizing,10
parallel,10
physics-informed,10
policy optimization,10
pretrained,10
projection,10
property,10
randomized,10
ranking,10
recurrent neural network,10
regularized,10
rule,10
scientific,10
segment,10
self-supervised learning,10
sensing,10
streaming,10
symmetry,10
text-to-image model,10
trade-off,10
unknown,10
video diffusion,10
video generation,10
view synthesis,10
adapter,9
adversarial attack,9
arithmetic,9
asynchronous,9
benchmark dataset,9
benchmark evaluating,9
benefit,9
boundary,9
case,9
counterfactual,9
decision process,9
equation,9
estimator,9
forgetting,9
generative modeling,9
generator,9
image editing,9
intervention,9
inverse reinforcement,9
inverse reinforcement learning,9
linear bandit,9
missing,9
model selection,9
mutual information,9
neural representation,9
neuron,9
node,9
non-stationary,9
normalization,9
open-world,9
path,9
person,9
policy learning,9
posterior,9
processing,9
prompt optimization,9
re-identification,9
refinement,9
retrieval-augmented,9
sampler,9
sensitivity,9
softmax,9
sparsity,9
speculative,9
super-resolution,9
surrogate,9
text-to-image generation,9
training data,9
transfer learning,9
transition,9
unlocking,9
update,9
user,9
vision model,9
adam,8
asymmetric,8
balancing,8
base,8
baseline,8
binary,8
box,8
breaking,8
camera,8
causal representation,8
certified,8
chain-of-thought,8
compact,8
computing,8
confidence,8
consistency model,8
constant,8
construction,8
corpus,8
deep reinforcement,8
diffusion policy,8
disentanglement,8
domain generalization,8
edge,8
evaluating large,8
evolution,8
exponential,8
expressive,8
extraction,8
extrapolation,8
fully,8
future,8
gnns,8
gradient-based,8
harnessing,8
heterogeneity,8
human feedback,8
image classification,8
image synthesis,8
inductive,8
initialization,8
input,8
intrinsic,8
iteration,8
label noise,8
landscape,8
language modeling,8
learning algorithm,8
learning learning,8
learning model,8
learning neural,8
long-term,8
manifold,8
markov decision,8
markov decision process,8
measure,8
memorization,8
message,8
meta-learning,8
mixture-of-experts,8
modelling,8
modular,8
multi-object,8
multimodal llm,8
neural field,8
neural operator,8
no-regret,8
norm,8
ode,8
open-vocabulary,8
out-of-distribution generalization,8
physical,8
plug-and-play,8
primal-dual,8
regime,8
relational,8
sample-efficient,8
smooth,8
spatio-temporal,8
stability,8
strong,8
subspace,8
taming,8
text-to-video,8
tokenization,8
transferable,8
utility,8
watermark,8
acceleration,7
achieving,7
addressing,7
audio-visual,7
autoencoders,7
avatar,7
cell,7
channel,7
clinical,7
code generation,7
combinatorial optimization,7
common,7
competition,7
component,7
concept bottleneck,7
conditional diffusion,7
content,7
controlling,7
coupled,7
curse,7
data selection,7
decentralized,7
decision making,7
decoupling,7
deep equilibrium,7
deep reinforcement learning,7
demonstration,7
dependency,7
detecting,7
differential privacy,7
dimensionality,7
discovering,7
disentangling,7
distributionally robust optimization,7
efficient llm,7
embodied,7
emergence,7
empowering,7
enables,7
energy,7
example,7
experiment,7
few-shot learning,7
fine-tuning large,7
forward,7
fundamental,7
good,7
graph generation,7
graph transformer,7
hard,7
heterogeneous data,7
hierarchy,7
holistic,7
human pose,7
human-like,7
hypothesis,7
identifiability,7
image segmentation,7
implicit bias,7
imputation,7
incremental,7
information-theoretic,7
interpreting,7
inverse problem,7
jailbreak,7
know,7
learning 3d,7
learning dynamic,7
learning general,7
learning graph,7
learning heterogeneous,7
lightweight,7
like,7
link,7
llm-based,7
localization,7
logic,7
logical,7
long-range,7
lora,7
mapping,7
mask,7
mirror,7
mixed,7
model efficient,7
model training,7
multi-objective,7
multi-scale,7
multiclass,7
multimodal dataset,7
multimodal model,7
multivariate time,7
multivariate time series,7
near-optimal,7
nearest,7
novel view,7
objective,7
optimisation,7
oracle,7
outlier,7
overcoming,7
partially,7
pattern,7
pde,7
poisoning,7
policy gradient,7
post-training,7
practice,7
principled,7
probability,7
progress,7
progressive,7
prompt learning,7
propagation,7
provably efficient,7
puzzle,7
quadratic,7
ratio,7
referring,7
relationship,7
relu,7
resolution,7
robot,7
robust optimization,7
role,7
second-order,7
separation,7
sequence modeling,7
sharpness-aware,7
sharpness-aware minimization,7
similarity,7
solution,7
spatiotemporal,7
spherical,7
step,7
stochastic gradient,7
stochastic optimization,7
stronger,7
synthetic data,7
teaching,7
technique,7
thought,7
tradeoff,7
training dynamic,7
transferability,7
treatment,7
variational inference,7
video understanding,7
video-language,7
watermarking,7
wild,7
word,7
’,7
3d human,6
3d reconstruction,6
abstraction,6
adapting,6
adversarially,6
ai-generated,6
alignment large,6
alignment large language,6
allocation,6
amortized,6
annotation,6
assessing,6
assistant,6
auction,6
automatically,6
autonomous driving,6
average reward,6
awareness,6
barrier,6
batch,6
biological,6
bottleneck model,6
cache,6
case study,6
causal effect,6
choice,6
client,6
closer,6
cognitive,6
composition,6
comprehension,6
concept bottleneck model,6
condition,6
conditioning,6
cooperation,6
corruption,6
cost,6
covariate,6
curriculum,6
customized,6
data-driven,6
deepfake,6
depth estimation,6
description,6
discrepancy,6
doubly,6
edit,6
egocentric,6
emergent,6
enabling,6
entity,6
evolving,6
execution,6
extreme,6
factorized,6
feature learning,6
fine-tuning large language,6
fluid,6
formal,6
generalize,6
goal,6
graph representation,6
grounded,6
health,6
heavy-tailed,6
human preference,6
hyperparameter,6
image super-resolution,6
implicit neural,6
importance,6
improvement,6
incremental learning,6
indoor,6
inequality,6
injection,6
internal,6
interpretability,6
k,6
large multimodal,6
layer-wise,6
learning benchmark,6
learning human,6
learning latent,6
light,6
linear network,6
linear regression,6
llm inference,6
long-context,6
low-dimensional,6
lower,6
lower bound,6
machine unlearning,6
many,6
margin,6
market,6
masking,6
maximum,6
mechanistic,6
medical image,6
membership,6
mesh,6
message passing,6
minimax optimal,6
minimax optimization,6
model performance,6
multi-granularity,6
multi-label,6
multilingual,6
natural language,6
nearest neighbor,6
nearly,6
neural dynamic,6
non-asymptotic,6
nonconvex,6
observational,6
off-policy evaluation,6
one-step,6
operation,6
optimal algorithm,6
orthogonal,6
overfitting,6
parameter efficient,6
parameter-efficient,6
parametric,6
passing,6
person re-identification,6
personalization,6
physic,6
physics-informed neural,6
physics-informed neural network,6
pipeline,6
platform,6
poisson,6
polynomial,6
positional,6
practical,6
predictor,6
principal,6
probing,6
proximal,6
q-learning,6
reducing,6
reference,6
region,6
registration,6
relaxation,6
reward model,6
routing,6
safe reinforcement,6
safe reinforcement learning,6
safety alignment,6
satellite,6
scheme,6
science,6
semi-supervised learning,6
sketch,6
solver,6
sound,6
source,6
stationary,6
stochastic gradient descent,6
style,6
submodular,6
subset,6
suite,6
supervision,6
symbolic,6
tangent,6
test,6
textual,6
thinking,6
time-series,6
topological,6
tractable,6
train,6
transferring,6
trust,6
understand,6
unlabeled,6
urban,6
variance reduction,6
verification,6
vocabulary,6
weak,6
